,game_id,original_event_id,period_id,time_seconds,team_id,player_id,start_x,end_x,start_y,end_y,type_id,result_id,bodypart_id,action_id,type_name
921,24,,2,641.0,299,135127,88.62,93.66,4.6240000000000006,21.352,21,1,0,921,dribble
924,24,,2,646.0,288,407950,93.66,97.86,21.352000000000004,21.216,21,1,0,924,dribble
931,24,,2,680.0,288,297321,78.645,74.34,5.507999999999996,6.732000000000006,21,1,0,931,dribble
935,24,,2,690.5,299,21778,32.865,33.39,47.396,55.556000000000004,21,1,0,935,dribble
938,24,,2,697.0,299,21778,28.14,23.31,60.316,62.22,21,1,0,938,dribble
940,24,,2,701.5,299,74016,64.67999999999999,75.28500000000001,53.72,53.583999999999996,21,1,0,940,dribble
947,24,,2,720.0,299,75691,50.505,56.910000000000004,37.06,37.536,21,1,0,947,dribble
956,24,,2,739.0,299,75691,50.085,54.075,38.080000000000005,28.9,21,1,0,956,dribble
963,24,,2,770.5,299,343029,88.83,85.57499999999999,2.3120000000000003,4.556,21,1,0,963,dribble
966,24,,2,776.5,299,24642,68.35499999999999,67.095,22.032,15.64,21,1,0,966,dribble
971,24,,2,790.0,299,75691,50.61000000000001,55.125,45.900000000000006,31.959999999999997,21,1,0,971,dribble
973,24,,2,797.0,299,21778,54.705000000000005,66.78,58.412000000000006,60.52,21,1,0,973,dribble
978,24,,2,810.0,299,142318,47.25,48.72,46.988,37.943999999999996,21,1,0,978,dribble
980,24,,2,814.0,299,300640,49.349999999999994,57.75000000000001,16.932,12.171999999999999,21,1,0,980,dribble
982,24,,2,816.5,299,135127,81.47999999999999,84.0,27.200000000000003,30.396,21,1,0,982,dribble
985,24,,2,819.0,288,296521,84.0,90.93,30.396,37.672,21,1,0,985,dribble
988,24,,2,830.0,288,297321,76.125,47.565,9.112000000000002,7.7520000000000095,21,1,0,988,dribble
991,24,,2,838.5,299,24642,42.945,74.97000000000001,21.828,21.624,21,1,0,991,dribble
994,24,,2,843.0,288,296521,86.205,94.815,31.823999999999998,34.816,21,1,0,994,dribble
997,24,,2,845.0,288,296521,95.445,93.555,34.884,38.08,21,1,0,997,dribble
999,24,,2,847.0,288,109474,74.235,77.49,55.42,54.128,21,1,0,999,dribble
1001,24,,2,850.0,288,101964,69.3,65.625,38.692,38.352000000000004,21,1,0,1001,dribble
1003,24,,2,853.0,288,322580,71.295,70.56,29.104,25.772,21,1,0,1003,dribble
1005,24,,2,856.5,288,347204,58.8,51.135,3.195999999999998,6.5959999999999965,21,1,0,1005,dribble
1008,24,,2,869.0,288,127130,16.275000000000006,11.024999999999991,55.828,47.396,21,1,0,1008,dribble
1011,24,,2,883.0,299,300640,13.755,7.5600000000000005,13.735999999999999,12.376,21,1,0,1011,dribble
1013,24,,2,886.5,299,74016,50.61000000000001,50.714999999999996,17.612000000000002,21.488,21,1,0,1013,dribble
1015,24,,2,890.5,299,135127,46.62,55.650000000000006,27.471999999999998,31.144,21,1,0,1015,dribble
1017,24,,2,894.5,299,74016,76.54500000000002,92.19,22.44,26.791999999999998,21,1,0,1017,dribble
1021,24,,2,976.5,299,142318,53.445,49.245,10.812,12.784,21,1,0,1021,dribble
1026,24,,2,988.5,299,24642,44.205000000000005,49.56,44.132000000000005,38.080000000000005,21,1,0,1026,dribble
1031,24,,2,998.0,299,75691,43.89,45.36000000000001,41.548,35.632000000000005,21,1,0,1031,dribble
1037,24,,2,1008.5,299,21778,42.419999999999995,60.269999999999996,54.196000000000005,58.684,21,1,0,1037,dribble
1041,24,,2,1020.0,288,347204,67.935,64.68,2.7879999999999967,10.607999999999997,21,1,0,1041,dribble
1044,24,,2,1026.0,288,363935,71.19,70.45500000000001,51.0,53.992,21,1,0,1044,dribble
1056,24,,2,1046.5,299,300640,43.47,43.47,11.56,15.096,21,1,0,1056,dribble
1064,24,,2,1063.5,299,75691,51.03,54.285000000000004,29.648,33.32,21,1,0,1064,dribble
1067,24,,2,1069.0,299,300640,50.61000000000001,57.75000000000001,17.748,15.028,21,1,0,1067,dribble
1069,24,,2,1072.0,299,343029,63.315,59.63999999999999,3.128,5.44,21,1,0,1069,dribble
1072,24,,2,1079.5,299,75691,30.764999999999997,35.175000000000004,35.428000000000004,38.964,21,1,0,1072,dribble
1074,24,,2,1083.5,299,21778,47.985,59.114999999999995,60.724000000000004,60.724000000000004,21,1,0,1074,dribble
1077,24,,2,1088.0,288,109474,78.96000000000001,68.66999999999999,61.268,64.26,21,1,0,1077,dribble
1079,24,,2,1090.5,288,381792,66.465,69.195,56.168,44.471999999999994,21,1,0,1079,dribble
1084,24,,2,1106.5,288,109474,66.57,68.66999999999999,65.484,61.812,21,1,0,1084,dribble
1086,24,,2,1109.5,288,363935,80.00999999999999,84.21,58.888,58.82,21,1,0,1086,dribble
1088,24,,2,1113.0,288,296521,100.485,97.545,49.164,51.408,21,1,0,1088,dribble
1096,24,,2,1137.0,288,297321,90.825,85.89,11.627999999999993,9.792000000000002,21,1,0,1096,dribble
1106,24,,2,1166.0,299,130432,5.460000000000001,10.184999999999999,15.435999999999998,22.236,21,1,0,1106,dribble
1116,24,,2,1197.0,288,322580,32.55000000000001,30.66000000000001,49.028000000000006,44.744,21,1,0,1116,dribble
1121,24,,2,1203.5,288,407950,49.349999999999994,59.010000000000005,44.268,47.532,21,1,0,1121,dribble
1124,24,,2,1209.5,288,347204,43.68000000000001,30.135000000000005,9.316000000000003,19.652,21,1,0,1124,dribble
1126,24,,2,1214.5,288,101964,13.965000000000003,16.799999999999997,19.176000000000002,12.580000000000005,21,1,0,1126,dribble
1128,24,,2,1218.5,288,381792,27.825000000000003,29.189999999999998,15.64,26.384,21,1,0,1128,dribble
1132,24,,2,1229.5,288,363935,53.13,58.48500000000001,58.684,56.576,21,1,0,1132,dribble
1134,24,,2,1234.5,288,296521,75.075,71.295,41.751999999999995,46.308,21,1,0,1134,dribble
1143,24,,2,1302.5,299,75691,26.46,27.93,32.096000000000004,34.884,21,1,0,1143,dribble
1145,24,,2,1305.5,299,21778,31.709999999999997,38.324999999999996,51.612,58.412000000000006,21,1,0,1145,dribble
1149,24,,2,1313.0,299,75691,31.185,32.339999999999996,34.272,30.94,21,1,0,1149,dribble
1151,24,,2,1316.5,299,300640,41.685,43.785000000000004,12.784,10.132,21,1,0,1151,dribble
1157,24,,2,1330.0,299,300640,27.615000000000002,31.395,14.62,14.62,21,1,0,1157,dribble
1161,24,,2,1341.5,299,300640,36.75,47.355000000000004,19.244000000000003,12.376,21,1,0,1161,dribble
1164,24,,2,1345.5,288,322580,59.43,52.71,9.724000000000004,11.423999999999992,21,1,0,1164,dribble
1171,24,,2,1405.0,299,300640,30.555000000000003,27.3,11.831999999999999,9.520000000000001,21,1,0,1171,dribble
1174,24,,2,1413.0,299,75691,19.32,29.715000000000003,35.904,33.388,21,1,0,1174,dribble
1176,24,,2,1417.5,299,300640,36.12,42.21,15.844000000000001,6.392,21,1,0,1176,dribble
1185,24,,2,1454.0,288,407950,58.48500000000001,55.230000000000004,48.756,43.316,21,1,0,1185,dribble
1187,24,,2,1456.5,288,114947,28.245000000000005,37.065,46.512,50.592,21,1,0,1187,dribble
1190,24,,2,1463.0,288,381792,38.535,38.955,34.068,29.784,21,1,0,1190,dribble
1192,24,,2,1464.5,288,381792,38.955,34.125,29.784,24.683999999999997,21,1,0,1192,dribble
1194,24,,2,1466.5,288,347204,15.329999999999984,22.89,15.912000000000006,15.979999999999997,21,1,0,1194,dribble
1202,24,,2,1516.5,288,322580,8.189999999999998,3.1500000000000057,62.628,65.008,21,1,0,1202,dribble
1205,24,,2,1524.5,299,130432,1.4699999999999998,10.08,39.099999999999994,32.708000000000006,21,1,0,1205,dribble
1208,24,,2,1534.0,299,142318,33.075,36.75,26.248,35.7,21,1,0,1208,dribble
1211,24,,2,1541.5,299,142318,39.165,43.364999999999995,40.8,39.303999999999995,21,1,0,1211,dribble
1219,24,,2,1555.0,288,363935,103.005,97.23,32.504,16.93200000000001,21,1,0,1219,dribble
1221,24,,2,1559.5,288,381792,81.48,71.08500000000001,26.18,20.467999999999996,21,1,0,1221,dribble
1223,24,,2,1563.0,288,114947,62.37,67.095,26.18,40.596000000000004,21,1,0,1223,dribble
1225,24,,2,1566.5,288,109474,55.755,44.31,61.132,61.948,21,1,0,1225,dribble
1230,24,,2,1584.5,288,322580,48.72,46.51499999999999,57.052,47.668,21,1,0,1230,dribble
1232,24,,2,1587.0,288,297321,39.165000000000006,32.44500000000001,22.168,15.027999999999999,21,1,0,1232,dribble
1234,24,,2,1592.0,288,109474,14.174999999999997,13.22999999999999,60.519999999999996,64.19200000000001,21,1,0,1234,dribble
1242,24,,2,1614.5,288,114947,2.9399999999999977,5.984999999999999,59.704,48.620000000000005,21,1,0,1242,dribble
1244,24,,2,1616.5,288,114947,5.984999999999999,9.030000000000001,48.620000000000005,45.56,21,1,0,1244,dribble
1248,24,,2,1649.5,299,75691,26.355,40.53,33.32,37.128,21,1,0,1248,dribble
1252,24,,2,1657.5,288,347204,74.97,77.7,15.299999999999997,17.136000000000003,21,1,0,1252,dribble
1255,24,,2,1662.5,288,322580,65.94,36.224999999999994,35.632,18.496000000000002,21,1,0,1255,dribble
1257,24,,2,1667.5,288,114947,31.814999999999998,32.97,2.719999999999999,5.780000000000001,21,1,0,1257,dribble
1260,24,,2,1676.0,288,297321,57.75,50.82,17.74799999999999,18.836,21,1,0,1260,dribble
1262,24,,2,1682.5,288,347204,34.22999999999999,30.029999999999987,8.771999999999998,5.780000000000001,21,1,0,1262,dribble
1274,24,,2,1767.0,288,381792,59.63999999999999,64.68,44.132,49.775999999999996,21,1,0,1274,dribble
1283,24,,2,1786.0,288,381792,47.24999999999999,56.175,46.512,47.736000000000004,21,1,0,1283,dribble
1286,24,,2,1793.5,288,297321,63.73500000000001,56.489999999999995,8.159999999999997,10.200000000000003,21,1,0,1286,dribble
1289,24,,2,1801.0,288,381792,60.06,61.95,8.5,16.387999999999998,21,1,0,1289,dribble
1292,24,,2,1807.0,299,135127,42.21,40.53,50.456,53.312000000000005,21,1,0,1292,dribble
1298,24,,2,1821.0,299,300640,17.325,30.134999999999998,17.0,16.048000000000002,21,1,0,1298,dribble
1300,24,,2,1828.0,299,75691,29.084999999999997,40.635,34.068,41.412,21,1,0,1300,dribble
1302,24,,2,1835.5,299,107252,87.045,101.22000000000001,66.3,60.587999999999994,21,1,0,1302,dribble
1307,24,,2,1845.5,299,24642,76.23,73.28999999999999,41.82,41.208,21,1,0,1307,dribble
1315,24,,2,1859.0,299,107252,89.46,92.61,60.996,60.792,21,1,0,1315,dribble
1319,24,,2,1871.5,288,297321,57.96000000000001,54.915,2.3119999999999976,2.3799999999999955,21,1,0,1319,dribble
1323,24,,2,1878.0,299,75691,32.13,28.769999999999996,11.831999999999999,20.264,21,1,0,1323,dribble
1326,24,,2,1882.0,299,81928,48.300000000000004,57.75000000000001,37.468,37.331999999999994,21,1,0,1326,dribble
1328,24,,2,1886.5,299,74016,82.425,91.035,44.88,43.656,21,1,0,1328,dribble
1333,24,,2,1900.5,299,107252,78.75,64.67999999999999,63.443999999999996,62.22,21,1,0,1333,dribble
1336,24,,2,1905.0,299,75691,47.145,46.62,39.916000000000004,36.652,21,1,0,1336,dribble
1338,24,,2,1908.0,299,300640,50.19,57.01499999999999,15.435999999999998,12.58,21,1,0,1338,dribble
1343,24,,2,1917.5,299,75691,44.73,45.045,25.636,31.28,21,1,0,1343,dribble
1348,24,,2,1928.0,299,142318,55.545,55.440000000000005,46.376000000000005,42.432,21,1,0,1348,dribble
1351,24,,2,1935.0,299,142318,56.175000000000004,59.010000000000005,28.491999999999997,29.648,21,1,0,1351,dribble
1359,24,,2,2051.5,288,363935,91.66499999999999,97.65,50.864000000000004,56.576,21,1,0,1359,dribble
1363,24,,2,2072.0,299,135127,94.07999999999998,91.35,59.5,46.512,21,1,0,1363,dribble
1366,24,,2,2074.0,288,381792,91.35,89.88,46.512,50.66,21,1,0,1366,dribble
1368,24,,2,2077.0,288,381792,89.88,91.77,50.66,47.123999999999995,21,1,0,1368,dribble
1375,24,,2,2092.5,299,21778,41.580000000000005,43.785000000000004,50.592000000000006,52.767999999999994,21,1,0,1375,dribble
1383,24,,2,2112.5,299,75691,34.65,40.53,30.464,35.496,21,1,0,1383,dribble
1391,24,,2,2137.5,288,381792,78.96000000000001,71.505,14.687999999999995,19.380000000000003,21,1,0,1391,dribble
1394,24,,2,2146.5,288,381792,66.465,65.72999999999999,34.68,26.384,21,1,0,1394,dribble
1396,24,,2,2151.5,288,297321,61.845,59.325,4.623999999999995,8.363999999999997,21,1,0,1396,dribble
1398,24,,2,2155.5,288,127130,46.410000000000004,42.83999999999999,35.836,39.1,21,1,0,1398,dribble
1402,24,,2,2184.0,299,81658,34.125,38.115,16.932,9.588,21,1,0,1402,dribble
1404,24,,2,2190.5,299,75691,35.595,40.53,29.172,35.36,21,1,0,1404,dribble
1406,24,,2,2194.5,299,81928,54.705000000000005,59.43000000000001,28.016000000000002,25.364,21,1,0,1406,dribble
1414,24,,2,2210.0,299,24642,75.075,72.975,7.48,9.724,21,1,0,1414,dribble
1416,24,,2,2213.0,299,81928,78.54,79.90499999999999,2.584,15.911999999999999,21,1,0,1416,dribble
1439,24,,2,2305.0,288,109474,33.17999999999999,31.710000000000008,31.076000000000008,37.739999999999995,21,1,0,1439,dribble
1449,24,,2,2324.5,299,24642,15.854999999999999,13.860000000000001,44.267999999999994,36.92399999999999,21,1,0,1449,dribble
1454,24,,2,2332.5,299,343029,22.89,27.93,12.376,2.8560000000000003,21,1,0,1454,dribble
1459,24,,2,2339.5,288,381792,63.419999999999995,51.555,19.380000000000003,18.564,21,1,0,1459,dribble
1461,24,,2,2344.5,288,127130,45.675000000000004,35.91000000000001,36.72,45.288000000000004,21,1,0,1461,dribble
1464,24,,2,2353.0,288,127130,32.025000000000006,38.955,50.251999999999995,50.592,21,1,0,1464,dribble
1466,24,,2,2354.5,288,127130,38.955,33.39,50.592,52.564,21,1,0,1466,dribble
1469,24,,2,2359.5,288,363935,51.87,63.73500000000001,62.424,59.296,21,1,0,1469,dribble
1471,24,,2,2364.0,288,296521,84.315,81.795,54.944,57.868,21,1,0,1471,dribble
1473,24,,2,2368.0,288,322580,55.755,44.31,56.44,53.924,21,1,0,1473,dribble
1475,24,,2,2370.5,288,322580,44.31,38.745000000000005,53.924,57.868,21,1,0,1475,dribble
1477,24,,2,2373.5,288,114947,29.71499999999999,9.974999999999994,55.964,46.647999999999996,21,1,0,1477,dribble
1487,24,,2,2396.5,299,107252,29.294999999999998,22.994999999999997,42.364,45.967999999999996,21,1,0,1487,dribble
1490,24,,2,2404.0,288,381792,60.06,63.0,38.692,39.983999999999995,21,1,0,1490,dribble
1492,24,,2,2410.5,288,297321,46.51499999999999,50.714999999999996,6.256000000000007,13.803999999999995,21,1,0,1492,dribble
1494,24,,2,2416.5,288,381792,60.585,66.36,17.407999999999994,24.344,21,1,0,1494,dribble
1502,24,,2,2436.0,288,297321,25.83,15.75,4.5560000000000045,8.296,21,1,0,1502,dribble
1505,24,,2,2442.5,288,322580,31.185000000000002,29.504999999999995,32.096,37.604,21,1,0,1505,dribble
1521,24,,2,2542.0,299,75691,47.775,47.25,36.856,30.871999999999996,21,1,0,1521,dribble
1525,24,,2,2551.5,299,21778,45.045,45.78,50.25200000000001,53.583999999999996,21,1,0,1525,dribble
1534,24,,2,2589.5,299,343029,46.305,64.67999999999999,1.088,2.108,21,1,0,1534,dribble
1539,24,,2,2599.5,288,296521,93.555,94.71,28.016000000000005,31.28,21,1,0,1539,dribble
1550,24,,2,2640.5,288,296521,92.295,89.04,34.884,42.432,21,1,0,1550,dribble
1559,24,,2,2659.5,299,24642,44.519999999999996,47.775,18.428,20.4,21,1,0,1559,dribble
1562,24,,2,2662.5,299,343029,61.425,61.635000000000005,14.891999999999998,3.128,21,1,0,1562,dribble
1564,24,,2,2664.5,299,81928,77.80499999999999,73.92,8.704,10.404,21,1,0,1564,dribble
1574,24,,2,2710.0,299,24642,67.095,77.7,19.991999999999997,23.256,21,1,0,1574,dribble
1576,24,,2,2715.0,299,21778,69.92999999999999,62.37,49.028,50.048,21,1,0,1576,dribble
1578,24,,2,2718.5,299,75691,39.06,42.735,30.736,34.612,21,1,0,1578,dribble
1580,24,,2,2722.5,299,81658,47.775,47.355000000000004,15.096,11.424000000000001,21,1,0,1580,dribble
1582,24,,2,2726.0,299,142318,48.825,45.675,20.604,22.44,21,1,0,1582,dribble
1590,24,,2,2737.5,299,142318,51.449999999999996,50.4,44.132000000000005,40.187999999999995,21,1,0,1590,dribble
1594,24,,2,2745.0,299,142318,50.505,53.97,26.791999999999998,28.288000000000004,21,1,0,1594,dribble
1597,24,,2,2748.5,299,135127,67.30499999999999,68.565,45.083999999999996,48.212,21,1,0,1597,dribble
1601,24,,2,2757.0,299,142318,66.57000000000001,63.419999999999995,50.388,42.432,21,1,0,1601,dribble
1605,24,,2,2765.0,299,142318,59.114999999999995,57.01499999999999,43.656,39.711999999999996,21,1,0,1605,dribble
1607,24,,2,2769.0,299,81658,55.335,58.69499999999999,19.040000000000003,18.156000000000002,21,1,0,1607,dribble
1610,24,,2,2775.0,299,24642,58.69499999999999,61.214999999999996,37.876000000000005,40.12,21,1,0,1610,dribble
1614,24,,2,2783.5,299,81658,48.825,48.825,14.824,11.22,21,1,0,1614,dribble
1618,24,,2,2791.5,299,107252,57.96000000000001,55.440000000000005,64.66799999999999,62.62799999999999,21,1,0,1618,dribble
1621,24,,2,2796.0,299,75691,37.48500000000001,33.075,40.324,39.916000000000004,21,1,0,1621,dribble
1624,24,,2,2802.0,299,130432,6.3,9.24,13.464,11.831999999999999,21,1,0,1624,dribble
1626,24,,2,2809.0,299,74016,55.86,57.01499999999999,12.171999999999999,2.584,21,1,0,1626,dribble
1629,24,,2,2813.0,288,297321,56.699999999999996,55.335,8.56799999999999,4.759999999999998,21,1,0,1629,dribble
1631,24,,2,2815.5,288,322580,46.93500000000001,38.849999999999994,19.380000000000003,11.219999999999999,21,1,0,1631,dribble
1633,24,,2,2820.0,288,347204,30.135000000000005,31.92,3.740000000000009,6.392000000000003,21,1,0,1633,dribble
1639,24,,2,2838.0,288,114947,38.745000000000005,40.53,61.2,64.872,21,1,0,1639,dribble
1643,24,,2,2844.0,288,114947,54.915,58.38,64.396,64.328,21,1,0,1643,dribble
1645,24,,2,2846.0,288,114947,58.38,63.839999999999996,64.328,65.416,21,1,0,1645,dribble
1647,24,,2,2849.5,288,363935,74.34,71.505,57.664,56.168,21,1,0,1647,dribble
1651,24,,2,2857.5,299,81928,73.28999999999999,81.06,26.86,28.696,21,1,0,1651,dribble
1658,24,,2,2946.5,288,127130,45.989999999999995,42.945,65.28,68.0,21,1,0,1658,dribble
1660,24,,2,2951.0,288,114947,16.379999999999995,15.644999999999996,58.616,61.54,21,1,0,1660,dribble
1662,24,,2,2956.0,288,109474,26.879999999999995,30.450000000000003,64.396,60.588,21,1,0,1662,dribble
1665,24,,2,2962.0,288,381792,41.370000000000005,51.555,49.232,45.9,21,1,0,1665,dribble
1668,24,,2,2970.5,288,347204,16.17,13.439999999999998,9.112000000000002,16.116,21,1,0,1668,dribble
1673,24,,2,2991.0,299,21778,37.065,41.580000000000005,52.292,52.564,21,1,0,1673,dribble
1675,24,,2,2994.5,299,142318,41.475,45.15,33.728,23.528000000000002,21,1,0,1675,dribble
1677,24,,2,2998.5,299,119542,56.595000000000006,69.3,2.924,3.3320000000000003,21,1,0,1677,dribble
1679,24,,2,3002.0,299,81928,68.35499999999999,68.565,18.156000000000002,15.096,21,1,0,1679,dribble
1687,24,,2,3015.0,299,142318,63.21,61.31999999999999,11.628,18.224,21,1,0,1687,dribble
1691,24,,2,3023.5,299,142318,56.595000000000006,61.11000000000001,20.808,17.952,21,1,0,1691,dribble
1694,24,,2,3029.5,299,119542,82.21499999999999,71.4,2.3120000000000003,10.2,21,1,0,1694,dribble
1698,24,,2,3042.5,299,119542,94.185,96.91499999999999,9.724,7.888,21,1,0,1698,dribble
1702,24,,2,3047.0,299,81658,92.82000000000001,66.57000000000001,5.984000000000001,12.376,21,1,0,1702,dribble
1710,24,,2,3066.0,299,81658,44.1,45.464999999999996,15.096,11.968000000000002,21,1,0,1710,dribble
1713,24,,2,3072.0,299,119542,49.980000000000004,79.17,3.2640000000000002,3.3320000000000003,21,1,0,1713,dribble
1715,24,,2,3075.5,299,81928,77.28,80.535,18.631999999999998,20.195999999999998,21,1,0,1715,dribble
1721,24,,2,3108.0,299,119542,89.77499999999999,88.09500000000001,10.812,7.072000000000001,21,1,0,1721,dribble
1723,24,,2,3111.0,299,81928,93.97500000000001,85.365,4.216,9.995999999999999,21,1,0,1723,dribble
1733,24,,2,3168.5,299,107252,78.015,83.37,64.6,65.28,21,1,0,1733,dribble
1736,24,,2,3171.5,288,109474,83.37,79.8,65.28,68.0,21,1,0,1736,dribble
2,25,,1,3.5,299,146760,48.93,49.665,4.827999999999996,10.404000000000003,21,1,0,2,dribble
4,25,,1,7.5,299,24642,31.60499999999999,27.72,10.947999999999993,12.104,21,1,0,4,dribble
14,25,,1,38.0,264,137058,47.46,50.505,33.388,51.272,21,1,0,14,dribble
16,25,,1,44.5,264,241843,103.53,101.01,51.0,53.24399999999999,21,1,0,16,dribble
19,25,,1,51.5,264,101952,96.495,91.14,40.8,13.328000000000001,21,1,0,19,dribble
22,25,,1,66.5,299,300640,95.865,93.87,52.972,58.48,21,1,0,22,dribble
27,25,,1,73.5,299,343029,81.48,91.245,65.96,64.6,21,1,0,27,dribble
33,25,,1,91.5,264,334554,2.8350000000000004,9.24,25.84,26.043999999999997,21,1,0,33,dribble
35,25,,1,97.0,264,300848,12.39,8.4,55.012,38.556000000000004,21,1,0,35,dribble
40,25,,1,114.0,299,300640,79.59,73.29,46.376000000000005,51.884,21,1,0,40,dribble
51,25,,1,139.5,299,75691,63.525,60.585,25.976,24.548000000000002,21,1,0,51,dribble
55,25,,1,146.5,299,75691,64.89,64.47,25.976,31.96,21,1,0,55,dribble
57,25,,1,151.0,299,343029,41.685,26.14500000000001,64.872,65.688,21,1,0,57,dribble
61,25,,1,158.5,299,148484,19.320000000000007,21.83999999999999,58.684,53.244,21,1,0,61,dribble
68,25,,1,198.5,299,148484,48.3,44.1,20.060000000000002,3.263999999999996,21,1,0,68,dribble
73,25,,1,216.5,299,300640,63.0,60.16499999999999,48.891999999999996,53.516,21,1,0,73,dribble
76,25,,1,221.5,299,300640,63.0,65.52000000000001,57.324,55.216,21,1,0,76,dribble
78,25,,1,224.5,299,130432,83.58,82.74000000000001,42.772,38.828,21,1,0,78,dribble
80,25,,1,229.0,299,75691,78.53999999999999,71.82,20.604,24.956000000000003,21,1,0,80,dribble
82,25,,1,234.0,299,24642,50.714999999999996,46.09499999999999,56.916,60.656,21,1,0,82,dribble
87,25,,1,244.0,299,75691,50.504999999999995,43.050000000000004,36.312,26.656,21,1,0,87,dribble
89,25,,1,248.5,299,107252,29.61,33.07499999999999,4.827999999999996,7.344000000000001,21,1,0,89,dribble
91,25,,1,252.5,299,75691,48.3,49.03500000000001,21.488,28.016000000000005,21,1,0,91,dribble
93,25,,1,256.5,299,343029,33.495000000000005,29.295,62.628,53.652,21,1,0,93,dribble
100,25,,1,289.0,299,24642,61.739999999999995,57.435,22.032000000000004,20.060000000000002,21,1,0,100,dribble
102,25,,1,291.0,299,107252,49.98,55.019999999999996,3.8079999999999927,6.936,21,1,0,102,dribble
104,25,,1,295.0,299,130432,89.565,88.83,20.467999999999996,28.22,21,1,0,104,dribble
106,25,,1,299.0,299,300640,80.745,77.805,51.748000000000005,54.128,21,1,0,106,dribble
109,25,,1,305.0,299,24642,78.96000000000001,76.335,26.384,23.732000000000006,21,1,0,109,dribble
111,25,,1,309.0,299,107252,61.635000000000005,55.019999999999996,7.207999999999998,5.236000000000004,21,1,0,111,dribble
121,25,,1,383.5,299,300640,92.19,92.4,53.924,57.052,21,1,0,121,dribble
123,25,,1,387.5,299,343029,78.225,67.725,66.028,64.464,21,1,0,123,dribble
125,25,,1,391.5,299,142318,69.405,67.725,52.02,39.644,21,1,0,125,dribble
127,25,,1,395.0,299,146760,54.705000000000005,47.98500000000001,17.0,14.076000000000008,21,1,0,127,dribble
129,25,,1,398.5,299,107252,30.66000000000001,27.825000000000003,1.8359999999999985,4.4879999999999995,21,1,0,129,dribble
133,25,,1,439.0,299,300640,69.72,70.35,22.303999999999995,29.443999999999996,21,1,0,133,dribble
135,25,,1,442.0,299,343029,72.555,69.405,44.879999999999995,52.7,21,1,0,135,dribble
140,25,,1,454.0,299,75691,67.2,62.37,14.347999999999999,24.479999999999997,21,1,0,140,dribble
142,25,,1,458.0,299,142318,58.589999999999996,55.44,12.443999999999996,10.404000000000003,21,1,0,142,dribble
144,25,,1,460.0,299,107252,44.730000000000004,46.62,0.8840000000000003,5.780000000000001,21,1,0,144,dribble
146,25,,1,462.5,299,75691,68.355,66.57,24.412000000000006,27.336,21,1,0,146,dribble
148,25,,1,465.5,299,343029,48.19499999999999,43.575,58.14,60.792,21,1,0,148,dribble
150,25,,1,469.0,299,135127,36.53999999999999,32.129999999999995,66.436,55.624,21,1,0,150,dribble
155,25,,1,476.0,299,24642,34.44,34.22999999999999,55.216,62.628,21,1,0,155,dribble
159,25,,1,485.0,299,75691,48.3,37.27499999999999,31.007999999999996,27.064,21,1,0,159,dribble
165,25,,1,499.5,299,300640,64.785,59.63999999999999,29.036,38.42,21,1,0,165,dribble
167,25,,1,504.5,299,343029,46.410000000000004,31.08,60.656,63.784,21,1,0,167,dribble
169,25,,1,509.0,299,135127,32.864999999999995,35.28,66.98,65.144,21,1,0,169,dribble
171,25,,1,511.5,299,24642,32.33999999999999,28.245000000000005,56.916,64.19200000000001,21,1,0,171,dribble
176,25,,1,520.0,299,142318,47.879999999999995,47.144999999999996,53.108000000000004,50.184,21,1,0,176,dribble
178,25,,1,522.5,299,75691,50.085,49.245,26.656,21.623999999999995,21,1,0,178,dribble
180,25,,1,527.0,299,107252,33.91499999999999,49.769999999999996,4.692000000000007,16.25200000000001,21,1,0,180,dribble
182,25,,1,532.5,299,300640,57.54,44.519999999999996,43.452,52.156,21,1,0,182,dribble
185,25,,1,540.0,299,148484,14.174999999999997,19.635000000000005,51.748000000000005,51.408,21,1,0,185,dribble
194,25,,1,589.5,299,343029,40.635000000000005,23.205,54.536,57.732,21,1,0,194,dribble
196,25,,1,594.5,299,24642,29.295,32.864999999999995,52.972,46.376000000000005,21,1,0,196,dribble
200,25,,1,604.0,299,146760,24.674999999999997,27.404999999999987,7.887999999999998,18.972,21,1,0,200,dribble
204,25,,1,615.0,264,334554,19.425,6.405,43.587999999999994,18.088,21,1,0,204,dribble
207,25,,1,631.0,264,255362,45.464999999999996,43.995,66.572,63.512,21,1,0,207,dribble
209,25,,1,636.0,264,300848,17.64,21.525,57.324,50.184,21,1,0,209,dribble
211,25,,1,640.0,264,121726,34.964999999999996,42.0,35.632000000000005,31.959999999999997,21,1,0,211,dribble
213,25,,1,642.0,264,121726,42.0,46.83,31.959999999999997,32.096000000000004,21,1,0,213,dribble
216,25,,1,650.0,264,325216,81.06,80.42999999999999,56.236000000000004,53.24399999999999,21,1,0,216,dribble
222,25,,1,686.5,299,75691,69.82499999999999,70.45500000000001,18.36,23.256000000000007,21,1,0,222,dribble
224,25,,1,692.0,299,343029,53.445,24.78,60.656,56.304,21,1,0,224,dribble
228,25,,1,733.5,264,403771,74.02499999999999,75.705,45.832,50.184,21,1,0,228,dribble
231,25,,1,752.0,299,75691,74.655,72.13499999999999,18.36,15.299999999999997,21,1,0,231,dribble
234,25,,1,759.0,299,75691,70.56,70.45500000000001,18.496000000000002,22.983999999999995,21,1,0,234,dribble
